published_date,title,domain
2020-08-03 23:07:30,Fauci warns of 'really bad situation' if daily coronavirus cases don't drop to 10K by September | TheHill,thehill.com
2020-08-03 23:08:00,Small plane crash-lands into supermarket parking lot in Nelson,cbc.ca
2020-08-03 23:08:59,COVID-19: Woman who broke out of Auckland isolation handed six months' suspended sentence,newshub.co.nz
2020-08-03 23:10:00,Police officer should have been charged over standing on suspect's head: review,stuff.co.nz
2020-08-03 23:10:00,"Doomsday Mom Lori Vallow's 7-year-old JJ Was Discovered in Red Pajamas, Wrapped in Plastic",thedailybeast.com
2020-08-03 23:11:00,HOSPITALS DEMAND COVID-19 TEST CERTIFICATES,newsdzezimbabwe.co.uk
2020-08-03 23:11:00,NewsdzeZimbabwe: HOSPITALS DEMAND COVID-19 TEST CERTIFICATES,newsdzezimbabwe.co.uk
2020-08-03 23:11:09,Relaxing booze ban too little too late for SAB plant and workers,citizen.co.za
2020-08-03 23:12:30,Tornado warnings lifted in Alberta on Monday night,globalnews.ca
2020-08-03 23:12:30,Parts of central Alberta under severe thunderstorm warning brace for up to golf ball-sized hail,globalnews.ca
2020-08-03 23:14:24,Covid 19 coronavirus: Woman who escaped quarantine hotel given deferred sentence,nzherald.co.nz
2020-08-03 23:15:00,"Public gathering limit of 250 people comes with low COVID-19 risk, Quebec health director says",nationalpost.com
2020-08-03 23:15:00,Queensland records no new COVID-19 cases,news.com.au
2020-08-03 23:17:07,Hospitals demand Covid-19 test proof,chronicle.co.zw
2020-08-03 23:18:00,Quarantine facility absconder denied diversion,stuff.co.nz
2020-08-03 23:18:00,"Tennis ball-sized hail spotted near Drumheller, but thunderstorm watch lifted for Calgary area",cbc.ca
2020-08-03 23:18:42,MySejahtera app to become compulsory and 9 news you may have missed,malaysiakini.com
2020-08-03 23:21:00,Crisis puts healthcare gender gap in spotlight - World - Chinadaily.com.cn,chinadaily.com.cn
2020-08-03 23:21:00,"Don’t allow FIRS kill, bury NIPOST, postal service chairman cries out",punchng.com
2020-08-03 23:22:00,Jokowi to Conduct 'Wear Face Mask' Campaign on a Massive Scale,en.tempo.co
2020-08-03 23:23:41,Exams loom but children can't go to schools due to lockdown,thestar.com.my
2020-08-03 23:23:45,Likud expected to be fined for privacy leaks in its election app,haaretz.com
2020-08-03 23:26:15,Today's coronavirus news: Petition calls on Ontario to reduce class sizes; WHO prepares to deploy experts to Wuhan; COVID-19 tracing app faces criticism,thestar.com
2020-08-03 23:26:15,Hundreds protest to demand ‘transformational’ change in Ontario schools to address anti-Black racism,thestar.com
2020-08-03 23:27:45,Nicola Sturgeon: First minister investigated after claims she misled parliament about Salmond meetings,news.sky.com
2020-08-03 23:31:00,Teen driver pleads not guilty to crash that killed Christchurch sisters,stuff.co.nz
2020-08-03 23:41:03,'It's like you're in prison': Isolating woman left in tears after yoga pulled,odt.co.nz
2020-08-03 23:42:00,"Police arrest Imo monarch, pastor for alleged kidnap",punchng.com
2020-08-03 23:42:00,Man dies after Benin herbalist defrauds family of N5m,punchng.com
2020-08-03 23:43:00,"Diesel soot is behind the giant Apple wildfire in California, officials say",nbcnews.com
2020-08-03 23:44:20,"FCT, Bauchi, Kano, Edo, Kaduna okay school reopening",punchng.com
2020-08-03 23:52:04,DA calls for tough action against teachers implicated in Durban high school love tryst,iol.co.za
2020-08-03 23:52:12,Judge takes aim at police as woman who escaped Covid-19 managed isolation given suspended sentence,tvnz.co.nz
2020-08-03 23:53:00,Bloodbath as ZSE resumes trading,chronicle.co.zw
2020-08-03 23:59:47,"Revolutionary Communist Party USA leader endorses Biden, warns followers against 'protest vote'",foxnews.com
2020-08-03 23:59:57,USDA identifies some of the mysterious seeds apparently sent from China | TheHill,thehill.com
2020-08-04 00:00:00,Businesses bet on flights resumption,standardmedia.co.ke
2020-08-04 00:02:00,Los Angeles School District & Teachers Union Tentatively Agree On Fall Distance-Learning Plan,deadline.com
2020-08-04 00:04:00,"Government pledges £900m to build 45,000 new homes and create 85,000 jobs to help Britain recover from",thesun.co.uk
2020-08-04 00:05:00,Nicola Sturgeon and Boris Johnson’s rift to erupt as Scots lose £4billion over Brexit,express.co.uk
2020-08-04 00:05:12,Seattle police chief implores council to do what is right after protesters visit her home,foxnews.com
2020-08-04 00:06:00,Melanie Gibb Says Doomsday Mom Lori Vallow Claims JJ Vallow's Grandmother Wanted to 'Kidnap Him',thedailybeast.com
2020-08-04 00:10:26,"Resumption: Stay at home, FG tells students with cough, other symptoms",punchng.com
2020-08-04 00:11:00,A dozen people hospitalized after hot air balloon crash in Wyoming,cnn.com
2020-08-04 00:13:00,"Delay in tabling of 12th Malaysia Plan, possible closure of schools in red zones among issues to be raised in Parliament on Tuesday (Aug 4)",thestar.com.my
2020-08-04 00:14:00,Fire breaks out at farm north of Edmonton,edmonton.ctvnews.ca
2020-08-04 00:16:54,Women and Girls Hit greatest by coronavirus – NPC,ghanaweb.com
2020-08-04 00:19:15,It is very childish for him to come out like that - Shatta Wale replies Samini,ghanaweb.com
2020-08-04 00:29:00,Minnesota drops mail-in voting witness requirement ahead of November election,cnn.com
2020-08-04 00:29:20,Second body pulled from Ottawa River where two anglers perished,ottawacitizen.com
2020-08-04 00:30:00,Dunedin girls' home rapist Edward Anand denied parole,stuff.co.nz
2020-08-04 00:36:00,Melbourne stage 4 restrictions and coronavirus lockdown rules explained,theguardian.com
2020-08-04 00:37:00,"Long haul jets move domestic: business class, free TV shows, movies and wi-fi for domestic travellers",stuff.co.nz
2020-08-04 00:40:00,Rawlings may not be 'plaster saint' but he doesn't deserve this from you – Abodakpi scolds Prof. Ahwoi,ghanaweb.com
2020-08-04 00:40:00,Rawlings may not be a 'plaster saint' but he doesn't deserve this – Abodakpi scolds Prof. Ahwoi,ghanaweb.com
2020-08-04 00:44:57,Hurricane Isaias makes landfall in North Carolina,bbc.com
2020-08-04 00:46:26,New AFP Chief to propose social media regulation under Anti-Terrorism Act,cnnphilippines.com
2020-08-04 00:47:13,Step of hope as 587 people recover from Covid-19,standardmedia.co.ke
2020-08-04 00:51:37,"Migrant workers on farms across Canada are being told they can’t leave, raising rights concerns",theglobeandmail.com
2020-08-04 00:55:51,Lake Michigan will dip to 'dangerously cold' temperatures in the 40s F - which can cause hypothermia,dailymail.co.uk
2020-08-04 00:56:00,Horror tales from ‘crazy floor’ of Rydges on Swanston quarantine hotel,heraldsun.com.au
2020-08-04 00:56:00,'The UK is precariously balanced': Government warned pandemic could spark major riots,smh.com.au
2020-08-04 01:00:00,Aleem Khan asks Sindh to provide subsidised wheat to mills,thenews.com.pk
2020-08-04 01:00:00,Balochistan has far larger Covid-19 prevalence than officially cited: experts,thenews.com.pk
2020-08-04 01:00:00,Tribute paid to police martyrs,thenews.com.pk
2020-08-04 01:00:00,Routine services being resumed in all Punjab govt hospitals: Yasmin,thenews.com.pk
2020-08-04 01:00:00,"Tax Amnesty Scheme (Assets Declaration Ordinance 2019): FTOs ruling gives relief to 12,000 taxpayers who deposited Rs2.6 bn",thenews.com.pk
2020-08-04 01:00:00,WB appoints new Pakistan head,thenews.com.pk
2020-08-04 01:00:00,Dr Faisal Sultan becomes PMs Special Assistant on Health,thenews.com.pk
2020-08-04 01:00:00,"Tax Amnesty Scheme (Assets Declaration Ordinance 2019): FTOs ruling gives relief to 12,000 taxpayers",thenews.com.pk
2020-08-04 01:00:00,"WSSP disposes of 10,500 ton waste",thenews.com.pk
2020-08-04 01:00:00,Suspension of PIA operations by EU – a threat or an opportunity?,thenews.com.pk
2020-08-04 01:00:00,PTI Sindh to launch ‘Train March on August 5 on Kashmir issue,thenews.com.pk
2020-08-04 01:00:00,Pakistan asks UK to extradite Shahbazs son-in-law,thenews.com.pk
2020-08-04 01:00:00,Sindh govt donates Rs5m to Sukkur Press Club,thenews.com.pk
2020-08-04 01:00:00,Punjab to observe Tiger Force Day on 9th,thenews.com.pk
2020-08-04 01:00:00,"Bilawal, Shahbaz concerned over govt ‘failure on Kashmir",thenews.com.pk
2020-08-04 01:00:00,Met warns of urban flooding: Heavy rains in Karachi from Thursday to Saturday,thenews.com.pk
2020-08-04 01:00:00,Dr Faisal Sultan appointed PMs aide on health,thenews.com.pk
2020-08-04 01:00:00,Mardan villagers protest power loadshedding,thenews.com.pk
2020-08-04 01:00:00,KP observes Martyrs Day without holding any mega event,thenews.com.pk
2020-08-04 01:00:00,"Tax Amnesty Scheme (Assets Declaration Ordinance 2019): FTOs ruling gives relief to 12,000 taxpayers who deposit Rs2.6b",thenews.com.pk
2020-08-04 01:00:00,"Newsom provides path for elementary schools to open, strictly limits youth sports",politico.com
2020-08-04 01:00:00,Ufones programme concludes,thenews.com.pk
2020-08-04 01:00:00,NAB reviews Transparency International report,thenews.com.pk
2020-08-04 01:00:00,"Data about labourers being collected, KP Assembly told",thenews.com.pk
2020-08-04 01:00:00,Tourists being returned from Mansehra,thenews.com.pk
2020-08-04 01:01:00,7 returnees escape from centres,pazimbabwe.com
2020-08-04 01:01:00,'I felt spit on my leg': Local drag king spat on downtown,calgary.ctvnews.ca
2020-08-04 01:01:13,Chemical alert after truck crash in West Otago,odt.co.nz
2020-08-04 01:03:00,Mumbai rains: Two dead after falling in open drain in Santa Cruz; search ops on for missing 7-yr-old,timesnownews.com
2020-08-04 01:04:52,From bad to verse: Schools are given the OK to drop poetry from GCSE exams,dailymail.co.uk
2020-08-04 01:06:41,"3 injured after wheel flies off car, bounces across Highway 400 and hits vehicle",globalnews.ca
2020-08-04 01:06:56,"Helicopter crashes into Tennessee River; 3 escape, 1 is being sought: reports",foxnews.com
2020-08-04 01:07:00,NZ international student sector: More focus on quality education than work rights - Cabinet papers,stuff.co.nz
2020-08-04 01:08:06,Coronavirus NSW: Live COVID-19 Sydney updates,news.com.au
2020-08-04 01:09:00,NSW health authorities confirm 12 new coronavirus cases,abc.net.au
2020-08-04 01:11:00,'We were in hell': Multiple people injured in hot air balloon crash in Wyoming,nbcnews.com
2020-08-04 01:13:00,Western Victoria turned into 'winter wonderland' from blanket of snow,abc.net.au
2020-08-04 01:13:32,Coronavirus: Drive-through test motorist given parking fine,bbc.co.uk
2020-08-04 01:15:32,Pregnant woman among 2 taken to hospital after 4-car accident,asiaone.com
2020-08-04 01:16:00,Qld police warn border cheats will go straight before a judge amid fears of new cluster,heraldsun.com.au
2020-08-04 01:18:45,Coronavirus NSW: 12 new cases of COVID-19,news.com.au
2020-08-04 01:22:00,"NSW records 12 COVID-19 cases as Potts Point, Wetherill Park clusters grow",smh.com.au
2020-08-04 01:23:53,Melbourne weather: Cold blast to bring snow in Dandenong Ranges,news.com.au
2020-08-04 01:24:00,A missing teen in Washington was found alive in the woods 9 days after she went missing,cnn.com
2020-08-04 01:25:00,New penalties for lockdown breaches as Victoria records 439 more coronavirus cases,theage.com.au
2020-08-04 01:29:11,"Florida man arrested, charged with murder after fatally shooting Burger King worker over drive-thru delay, police say",usatoday.com
2020-08-04 01:33:24,"Another 12 people diagnosed with coronavirus in NSW, schools closed for deep cleaning",sbs.com.au
2020-08-04 01:34:53,"Sex abuser maintains innocence, refuses treatment | Otago Daily Times Online News",odt.co.nz
2020-08-04 01:37:07,"Ayodhya is a town in waiting, along with Iqbal Ansari and Gayatri Devi",indianexpress.com
2020-08-04 01:38:00,"Live: No new coronavirus cases, Health Minister Chris Hipkins calls for 'constant vigilance'",stuff.co.nz
2020-08-04 01:39:07,"Testing and tracing 'key to schools returning', scientists say",bbc.co.uk
2020-08-04 01:44:38,Poorly trained security guards at hotel quarantine blamed for COVID-19 outbreak,news.com.au
2020-08-04 01:45:00,PM’s charity hospital chief appointed aide on health,dawn.com
2020-08-04 01:45:15,World Bank approves $400m projects,dawn.com
2020-08-04 01:45:15,Balochistan extends lockdown till Aug 17,dawn.com
2020-08-04 01:45:15,Centre asks Sindh to release official wheat stock,dawn.com
2020-08-04 01:45:17,World Bank appoints director for Pakistan,dawn.com
2020-08-04 01:45:51,Pindi traders refuse to open markets on third day of Eid,dawn.com
2020-08-04 01:45:51,"Bilawal phones Shahbaz, discusses MPC",dawn.com
2020-08-04 01:45:51,"Heavy rains likely from Thursday in Karachi, rest of Sindh",dawn.com
2020-08-04 01:45:51,"Eight killed in separate incidents in Taxila, Attock",dawn.com
2020-08-04 01:46:00,Landlord charged after allegedly causing tenant's death,stuff.co.nz
2020-08-04 01:46:21,Four suffer burns as house catches fire in Bajaur,dawn.com
2020-08-04 01:50:29,Govt embarrassed in PA as depts fail to respond to queries,dawn.com
2020-08-04 01:50:29,Killer of blasphemy accused sent to jail,dawn.com
2020-08-04 01:52:00,UII students disappointed at clearing of former student accused of sexual abuse - The Jakarta Post,thejakartapost.com
2020-08-04 01:53:53,"NDDC, EFCC: Presidency Faults TUC Planned Protest",leadership.ng
2020-08-04 01:57:16,Khan and his ‘advisers’,dawn.com
2020-08-04 01:58:19,"Portland man, 18, charged with assaulting US marshal during courthouse protest",foxnews.com
2020-08-04 02:00:00,IDI Looks Into Hadi Pranoto Following Outrageous Claims,en.tempo.co
2020-08-04 02:07:54,"APC to PDP: Account for failed $460m Abuja CCTV Project, $2b China loan",thenationonlineng.net
2020-08-04 02:08:59,Some in the media call for Biden not to debate Trump,foxnews.com
2020-08-04 02:12:01,"Rotorua Mongrel Mob member Rex Maney pinned in death of Trevor Rikihana, defence says",nzherald.co.nz
2020-08-04 02:13:00,"Am I eligible for Victoria's $1,500 coronavirus pandemic leave payment?",abc.net.au
2020-08-04 02:15:58,Pondei: Naming of Emergency Contractors Has Broken Siege to NDDC,thisdaylive.com
2020-08-04 02:17:00,Lacson bares billions worth of 'disallowances' in PhilHealth as Senate opens inquiry,gmanetwork.com
2020-08-04 02:19:47,Focusing on the small guy,dawn.com
2020-08-04 02:19:47,Little appetite for individual sacrifice,dawn.com
2020-08-04 02:20:09,A glimmer of hope,dawn.com
2020-08-04 02:22:27,Armed Forces speak on Banda incident,ghanaweb.com
2020-08-04 02:22:27,Armed Forces speaks on Banda incident,ghanaweb.com
2020-08-04 02:22:51,"Tornado warnings lifted in Alberta, severe thunderstorm warnings still in effect",globalnews.ca
2020-08-04 02:29:42,Unused personal protection equipment found in Hennops River,iol.co.za
2020-08-04 02:30:15,"Thousands of tourists barred from entering Swat, Mansehra",dawn.com
2020-08-04 02:30:47,New US Ambassador to Tanzania Finally Starts Tour of Duty Read more Skip,eturbonews.com
2020-08-04 02:36:00,Coronavirus: Hundreds volunteer for Covid-19 testing in Queenstown,stuff.co.nz
